Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.107668e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011397 | lrm: 1.00 | dt: 8497ms | tok/sec: 15,425 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00169 (11.7%) | loss: 3.681707 | lrm: 1.00 | dt: 223ms | tok/sec: 588,848 | mfu: 12.5% | epoch: 1 | remaining: 265s    
step 00170 (11.8%) | loss: 3.678769 | lrm: 1.00 | dt: 224ms | tok/sec: 585,940 | mfu: 12.5% | epoch: 1 | remaining: 264s    
step 00171 (11.9%) | loss: 3.679454 | lrm: 1.00 | dt: 225ms | tok/sec: 583,398 | mfu: 12.4% | epoch: 1 | remaining: 264s    
step 00172 (12.0%) | loss: 3.674981 | lrm: 1.00 | dt: 224ms | tok/sec: 586,224 | mfu: 12.5% | epoch: 1 | remaining: 264s    
step 00173 (12.0%) | loss: 3.674955 | lrm: 1.00 | dt: 225ms | tok/sec: 583,436 | mfu: 12.4% | epoch: 1 | remaining: 264s    
step 00174 (12.1%) | loss: 3.667004 | lrm: 1.00 | dt: 224ms | tok/sec: 583,845 | mfu: 12.4% | epoch: 1 | remaining: 263s    
step 00175 (12.2%) | loss: 3.671322 | lrm: 1.00 | dt: 223ms | tok/sec: 586,547 | mfu: 12.5% | epoch: 1 | remaining: 263s    
step 00176 (12.3%) | loss: 3.673160 | lrm: 1.00 | dt: 223ms | tok/sec: 588,497 | mfu: 12.5% | epoch: 1 | remaining: 263s    
step 00177 (12.3%) | loss: 3.656576 | lrm: 1.00 | dt: 222ms | tok/sec: 590,228 | mfu: 12.6% | epoch: 1 | remaining: 263s    
step 00178 (12.4%) | loss: 3.658054 | lrm: 1.00 | dt: 222ms | tok/sec: 589,685 | mfu: 12.6% | epoch: 1 | remaining: 263s    
step 00179 (12.5%) | loss: 3.653990 | lrm: 1.00 | dt: 223ms | tok/sec: 588,063 | mfu: 12.5% | epoch: 1 | remaining: 262s    
step 00180 (12.6%) | loss: 3.649200 | lrm: 1.00 | dt: 223ms | tok/sec: 588,975 | mfu: 12.5% | epoch: 1 | remaining: 262s    
step 00181 (12.6%) | loss: 3.647781 | lrm: 1.00 | dt: 223ms | tok/sec: 587,920 | mfu: 12.5% | epoch: 1 | remaining: 262s    
step 00182 (12.7%) | loss: 3.643353 | lrm: 1.00 | dt: 223ms | tok/sec: 587,406 | mfu: 12.5% | epoch: 1 | remaining: 262s    
step 00183 (12.8%) | loss: 3.648492 | lrm: 1.00 | dt: 223ms | tok/sec: 587,713 | mfu: 12.5% | epoch: 1 | remaining: 261s    
step 00184 (12.9%) | loss: 3.640474 | lrm: 1.00 | dt: 222ms | tok/sec: 589,973 | mfu: 12.6% | epoch: 1 | remaining: 261s    
step 00185 (12.9%) | loss: 3.634276 | lrm: 1.00 | dt: 223ms | tok/sec: 588,642 | mfu: 12.5% | epoch: 1 | remaining: 261s    
step 00186 (13.0%) | loss: 3.636668 | lrm: 1.00 | dt: 222ms | tok/sec: 590,253 | mfu: 12.6% | epoch: 1 | remaining: 261s    
step 00187 (13.1%) | loss: 3.633805 | lrm: 1.00 | dt: 223ms | tok/sec: 588,497 | mfu: 12.5% | epoch: 1 | remaining: 261s    
step 00188 (13.1%) | loss: 3.625439 | lrm: 1.00 | dt: 222ms | tok/sec: 590,213 | mfu: 12.6% | epoch: 1 | remaining: 260s    
step 00189 (13.2%) | loss: 3.623867 | lrm: 1.00 | dt: 223ms | tok/sec: 586,668 | mfu: 12.5% | epoch: 1 | remaining: 260s    
step 00190 (13.3%) | loss: 3.611624 | lrm: 1.00 | dt: 223ms | tok/sec: 587,838 | mfu: 12.5% | epoch: 1 | remaining: 260s    
step 00191 (13.4%) | loss: 3.600946 | lrm: 1.00 | dt: 223ms | tok/sec: 588,225 | mfu: 12.5% | epoch: 1 | remaining: 260s    
step 00192 (13.4%) | loss: 3.599751 | lrm: 1.00 | dt: 225ms | tok/sec: 582,427 | mfu: 12.4% | epoch: 1 | remaining: 259s    
step 00193 (13.5%) | loss: 3.594017 | lrm: 1.00 | dt: 223ms | tok/sec: 587,728 | mfu: 12.5% | epoch: 1 | remaining: 259s    
step 00194 (13.6%) | loss: 3.595433 | lrm: 1.00 | dt: 223ms | tok/sec: 588,858 | mfu: 12.5% | epoch: 1 | remaining: 259s    
step 00195 (13.7%) | loss: 3.600864 | lrm: 1.00 | dt: 222ms | tok/sec: 589,618 | mfu: 12.6% | epoch: 1 | remaining: 259s    
step 00196 (13.7%) | loss: 3.603529 | lrm: 1.00 | dt: 224ms | tok/sec: 586,288 | mfu: 12.5% | epoch: 1 | remaining: 259s    
step 00197 (13.8%) | loss: 3.602032 | lrm: 1.00 | dt: 225ms | tok/sec: 583,824 | mfu: 12.4% | epoch: 1 | remaining: 258s    
step 00198 (13.9%) | loss: 3.604255 | lrm: 1.00 | dt: 225ms | tok/sec: 583,533 | mfu: 12.4% | epoch: 1 | remaining: 258s    
step 00199 (14.0%) | loss: 3.596497 | lrm: 1.00 | dt: 223ms | tok/sec: 588,802 | mfu: 12.5% | epoch: 1 | remaining: 258s    
step 00200 (14.0%) | loss: 3.592204 | lrm: 1.00 | dt: 224ms | tok/sec: 585,614 | mfu: 12.5% | epoch: 1 | remaining: 258s    
step 00201 (14.1%) | loss: 3.591477 | lrm: 1.00 | dt: 223ms | tok/sec: 586,674 | mfu: 12.5% | epoch: 1 | remaining: 257s    
step 00202 (14.2%) | loss: 3.584929 | lrm: 1.00 | dt: 223ms | tok/sec: 588,153 | mfu: 12.5% | epoch: 1 | remaining: 257s    
step 00203 (14.3%) | loss: 3.585212 | lrm: 1.00 | dt: 222ms | tok/sec: 589,369 | mfu: 12.6% | epoch: 1 | remaining: 257s    
step 00204 (14.3%) | loss: 3.578605 | lrm: 1.00 | dt: 223ms | tok/sec: 589,050 | mfu: 12.5% | epoch: 1 | remaining: 257s    
step 00205 (14.4%) | loss: 3.579141 | lrm: 1.00 | dt: 223ms | tok/sec: 588,784 | mfu: 12.5% | epoch: 1 | remaining: 257s    
step 00206 (14.5%) | loss: 3.578139 | lrm: 1.00 | dt: 222ms | tok/sec: 589,271 | mfu: 12.6% | epoch: 1 | remaining: 256s    
step 00207 (14.6%) | loss: 3.579018 | lrm: 1.00 | dt: 222ms | tok/sec: 589,597 | mfu: 12.6% | epoch: 1 | remaining: 256s    
step 00208 (14.6%) | loss: 3.578146 | lrm: 1.00 | dt: 223ms | tok/sec: 588,947 | mfu: 12.5% | epoch: 1 | remaining: 256s    
step 00209 (14.7%) | loss: 3.574579 | lrm: 1.00 | dt: 223ms | tok/sec: 588,413 | mfu: 12.5% | epoch: 1 | remaining: 256s    
step 00210 (14.8%) | loss: 3.567355 | lrm: 1.00 | dt: 222ms | tok/sec: 589,303 | mfu: 12.6% | epoch: 1 | remaining: 255s    
step 00211 (14.9%) | loss: 3.568657 | lrm: 1.00 | dt: 222ms | tok/sec: 590,011 | mfu: 12.6% | epoch: 1 | remaining: 255s    
step 00212 (14.9%) | loss: 3.567064 | lrm: 1.00 | dt: 223ms | tok/sec: 589,057 | mfu: 12.5% | epoch: 1 | remaining: 255s    
step 00213 (15.0%) | loss: 3.566306 | lrm: 1.00 | dt: 222ms | tok/sec: 589,985 | mfu: 12.6% | epoch: 1 | remaining: 255s    
step 00214 (15.1%) | loss: 3.567279 | lrm: 1.00 | dt: 223ms | tok/sec: 588,188 | mfu: 12.5% | epoch: 1 | remaining: 255s    
step 00215 (15.2%) | loss: 3.567310 | lrm: 1.00 | dt: 222ms | tok/sec: 589,200 | mfu: 12.6% | epoch: 1 | remaining: 254s    
step 00216 (15.2%) | loss: 3.565925 | lrm: 1.00 | dt: 222ms | tok/sec: 589,101 | mfu: 12.5% | epoch: 1 | remaining: 254s    
step 00217 (15.3%) | loss: 3.569712 | lrm: 1.00 | dt: 222ms | tok/sec: 590,090 | mfu: 12.6% | epoch: 1 | remaining: 254s    
step 00218 (15.4%) | loss: 3.567271 | lrm: 1.00 | dt: 223ms | tok/sec: 587,982 | mfu: 12.5% | epoch: 1 | remaining: 254s    
step 00219 (15.5%) | loss: 3.571710 | lrm: 1.00 | dt: 222ms | tok/sec: 590,014 | mfu: 12.6% | epoch: 1 | remaining: 253s    
step 00220 (15.5%) | loss: 3.574980 | lrm: 1.00 | dt: 223ms | tok/sec: 586,506 | mfu: 12.5% | epoch: 1 | remaining: 253s    
step 00221 (15.6%) | loss: 3.573683 | lrm: 1.00 | dt: 222ms | tok/sec: 589,677 | mfu: 12.6% | epoch: 1 | remaining: 253s    
step 00222 (15.7%) | loss: 3.573364 | lrm: 1.00 | dt: 223ms | tok/sec: 587,887 | mfu: 12.5% | epoch: 1 | remaining: 253s    
step 00223 (15.7%) | loss: 3.568034 | lrm: 1.00 | dt: 223ms | tok/sec: 588,279 | mfu: 12.5% | epoch: 1 | remaining: 253s    
step 00224 (15.8%) | loss: 3.568638 | lrm: 1.00 | dt: 222ms | tok/sec: 589,579 | mfu: 12.6% | epoch: 1 | remaining: 252s    
step 00225 (15.9%) | loss: 3.559169 | lrm: 1.00 | dt: 222ms | tok/sec: 589,262 | mfu: 12.6% | epoch: 1 | remaining: 252s    
step 00226 (16.0%) | loss: 3.562891 | lrm: 1.00 | dt: 224ms | tok/sec: 585,786 | mfu: 12.5% | epoch: 1 | remaining: 252s    
step 00227 (16.0%) | loss: 3.564993 | lrm: 1.00 | dt: 222ms | tok/sec: 589,469 | mfu: 12.6% | epoch: 1 | remaining: 252s    
step 00228 (16.1%) | loss: 3.560366 | lrm: 1.00 | dt: 223ms | tok/sec: 589,011 | mfu: 12.5% | epoch: 1 | remaining: 251s    
step 00229 (16.2%) | loss: 3.559423 | lrm: 1.00 | dt: 223ms | tok/sec: 588,835 | mfu: 12.5% | epoch: 1 | remaining: 251s    
step 00230 (16.3%) | loss: 3.558279 | lrm: 1.00 | dt: 222ms | tok/sec: 591,594 | mfu: 12.6% | epoch: 1 | remaining: 251s    
step 00231 (16.3%) | loss: 3.555687 | lrm: 1.00 | dt: 222ms | tok/sec: 590,468 | mfu: 12.6% | epoch: 1 | remaining: 251s    
step 00232 (16.4%) | loss: 3.552912 | lrm: 1.00 | dt: 223ms | tok/sec: 587,661 | mfu: 12.5% | epoch: 1 | remaining: 251s    
step 00233 (16.5%) | loss: 3.547594 | lrm: 1.00 | dt: 223ms | tok/sec: 587,811 | mfu: 12.5% | epoch: 1 | remaining: 250s    
step 00234 (16.6%) | loss: 3.544684 | lrm: 1.00 | dt: 222ms | tok/sec: 590,893 | mfu: 12.6% | epoch: 1 | remaining: 250s    
step 00235 (16.6%) | loss: 3.541235 | lrm: 1.00 | dt: 222ms | tok/sec: 590,438 | mfu: 12.6% | epoch: 1 | remaining: 250s    
step 00236 (16.7%) | loss: 3.541425 | lrm: 1.00 | dt: 223ms | tok/sec: 587,293 | mfu: 12.5% | epoch: 1 | remaining: 250s    
step 00237 (16.8%) | loss: 3.542029 | lrm: 1.00 | dt: 222ms | tok/sec: 590,664 | mfu: 12.6% | epoch: 1 | remaining: 249s    
step 00238 (16.9%) | loss: 3.545283 | lrm: 1.00 | dt: 223ms | tok/sec: 586,554 | mfu: 12.5% | epoch: 1 | remaining: 249s    
step 00239 (16.9%) | loss: 3.546576 | lrm: 1.00 | dt: 222ms | tok/sec: 590,263 | mfu: 12.6% | epoch: 1 | remaining: 249s    
step 00240 (17.0%) | loss: 3.542135 | lrm: 1.00 | dt: 223ms | tok/sec: 587,746 | mfu: 12.5% | epoch: 1 | remaining: 249s    
step 00241 (17.1%) | loss: 3.539321 | lrm: 1.00 | dt: 223ms | tok/sec: 588,884 | mfu: 12.5% | epoch: 1 | remaining: 249s    
step 00242 (17.2%) | loss: 3.539236 | lrm: 1.00 | dt: 223ms | tok/sec: 586,684 | mfu: 12.5% | epoch: 1 | remaining: 248s    
step 00243 (17.2%) | loss: 3.538659 | lrm: 1.00 | dt: 223ms | tok/sec: 587,924 | mfu: 12.5% | epoch: 1 | remaining: 248s    
step 00244 (17.3%) | loss: 3.533886 | lrm: 1.00 | dt: 223ms | tok/sec: 588,607 | mfu: 12.5% | epoch: 1 | remaining: 248s    
step 00245 (17.4%) | loss: 3.534846 | lrm: 1.00 | dt: 223ms | tok/sec: 587,802 | mfu: 12.5% | epoch: 1 | remaining: 248s    
step 00246 (17.5%) | loss: 3.535346 | lrm: 1.00 | dt: 224ms | tok/sec: 586,059 | mfu: 12.5% | epoch: 1 | remaining: 247s    
step 00247 (17.5%) | loss: 3.528299 | lrm: 1.00 | dt: 222ms | tok/sec: 589,125 | mfu: 12.5% | epoch: 1 | remaining: 247s    
step 00248 (17.6%) | loss: 3.531468 | lrm: 1.00 | dt: 223ms | tok/sec: 586,611 | mfu: 12.5% | epoch: 1 | remaining: 247s    
step 00249 (17.7%) | loss: 3.532888 | lrm: 1.00 | dt: 222ms | tok/sec: 589,401 | mfu: 12.6% | epoch: 1 | remaining: 247s    
step 00250 (17.8%) | loss: 3.530389 | lrm: 1.00 | dt: 224ms | tok/sec: 586,288 | mfu: 12.5% | epoch: 1 | remaining: 247s    
step 00251 (17.8%) | loss: 3.533584 | lrm: 1.00 | dt: 225ms | tok/sec: 581,439 | mfu: 12.4% | epoch: 1 | remaining: 246s    
step 00252 (17.9%) | loss: 3.527034 | lrm: 1.00 | dt: 224ms | tok/sec: 586,288 | mfu: 12.5% | epoch: 1 | remaining: 246s    
step 00253 (18.0%) | loss: 3.527388 | lrm: 1.00 | dt: 225ms | tok/sec: 582,436 | mfu: 12.4% | epoch: 1 | remaining: 246s    
step 00254 (18.1%) | loss: 3.523027 | lrm: 1.00 | dt: 223ms | tok/sec: 587,284 | mfu: 12.5% | epoch: 1 | remaining: 246s    
step 00255 (18.1%) | loss: 3.527836 | lrm: 1.00 | dt: 223ms | tok/sec: 586,674 | mfu: 12.5% | epoch: 1 | remaining: 245s    
step 00256 (18.2%) | loss: 3.523880 | lrm: 1.00 | dt: 224ms | tok/sec: 584,813 | mfu: 12.5% | epoch: 1 | remaining: 245s    
step 00257 (18.3%) | loss: 3.517029 | lrm: 1.00 | dt: 223ms | tok/sec: 588,397 | mfu: 12.5% | epoch: 1 | remaining: 245s    
step 00258 (18.3%) | loss: 3.509806 | lrm: 1.00 | dt: 223ms | tok/sec: 588,372 | mfu: 12.5% | epoch: 1 | remaining: 245s    
step 00259 (18.4%) | loss: 3.516656 | lrm: 1.00 | dt: 222ms | tok/sec: 589,601 | mfu: 12.6% | epoch: 1 | remaining: 245s    
step 00260 (18.5%) | loss: 3.516491 | lrm: 1.00 | dt: 222ms | tok/sec: 589,444 | mfu: 12.6% | epoch: 1 | remaining: 244s    
step 00261 (18.6%) | loss: 3.512240 | lrm: 1.00 | dt: 222ms | tok/sec: 589,144 | mfu: 12.5% | epoch: 1 | remaining: 244s    
step 00262 (18.6%) | loss: 3.509480 | lrm: 1.00 | dt: 223ms | tok/sec: 588,775 | mfu: 12.5% | epoch: 1 | remaining: 244s    
step 00263 (18.7%) | loss: 3.499642 | lrm: 1.00 | dt: 223ms | tok/sec: 588,455 | mfu: 12.5% | epoch: 1 | remaining: 244s    
step 00264 (18.8%) | loss: 3.500829 | lrm: 1.00 | dt: 223ms | tok/sec: 587,614 | mfu: 12.5% | epoch: 1 | remaining: 243s    
step 00265 (18.9%) | loss: 3.503909 | lrm: 1.00 | dt: 223ms | tok/sec: 588,133 | mfu: 12.5% | epoch: 1 | remaining: 243s    
step 00266 (18.9%) | loss: 3.510257 | lrm: 1.00 | dt: 223ms | tok/sec: 587,595 | mfu: 12.5% | epoch: 1 | remaining: 243s    
step 00267 (19.0%) | loss: 3.505777 | lrm: 1.00 | dt: 223ms | tok/sec: 589,055 | mfu: 12.5% | epoch: 1 | remaining: 243s    
step 00268 (19.1%) | loss: 3.512341 | lrm: 1.00 | dt: 222ms | tok/sec: 589,340 | mfu: 12.6% | epoch: 1 | remaining: 243s    
step 00269 (19.2%) | loss: 3.510005 | lrm: 1.00 | dt: 223ms | tok/sec: 588,154 | mfu: 12.5% | epoch: 1 | remaining: 242s    
step 00270 (19.2%) | loss: 3.508265 | lrm: 1.00 | dt: 223ms | tok/sec: 587,293 | mfu: 12.5% | epoch: 1 | remaining: 242s    
step 00271 (19.3%) | loss: 3.510723 | lrm: 1.00 | dt: 223ms | tok/sec: 588,219 | mfu: 12.5% | epoch: 1 | remaining: 242s    
step 00272 (19.4%) | loss: 3.508672 | lrm: 1.00 | dt: 222ms | tok/sec: 590,056 | mfu: 12.6% | epoch: 1 | remaining: 242s    
step 00273 (19.5%) | loss: 3.511239 | lrm: 1.00 | dt: 223ms | tok/sec: 587,574 | mfu: 12.5% | epoch: 1 | remaining: 241s    
step 00274 (19.5%) | loss: 3.513491 | lrm: 1.00 | dt: 223ms | tok/sec: 587,620 | mfu: 12.5% | epoch: 1 | remaining: 241s    
step 00275 (19.6%) | loss: 3.511628 | lrm: 1.00 | dt: 223ms | tok/sec: 587,489 | mfu: 12.5% | epoch: 1 | remaining: 241s    
step 00276 (19.7%) | loss: 3.511613 | lrm: 1.00 | dt: 222ms | tok/sec: 590,021 | mfu: 12.6% | epoch: 1 | remaining: 241s    
step 00277 (19.8%) | loss: 3.510167 | lrm: 1.00 | dt: 223ms | tok/sec: 588,225 | mfu: 12.5% | epoch: 1 | remaining: 240s    
step 00278 (19.8%) | loss: 3.507355 | lrm: 1.00 | dt: 223ms | tok/sec: 588,304 | mfu: 12.5% | epoch: 1 | remaining: 240s    
step 00279 (19.9%) | loss: 3.512796 | lrm: 1.00 | dt: 223ms | tok/sec: 588,119 | mfu: 12.5% | epoch: 1 | remaining: 240s    
step 00280 (20.0%) | loss: 3.510052 | lrm: 1.00 | dt: 222ms | tok/sec: 589,768 | mfu: 12.6% | epoch: 1 | remaining: 240s    
step 00281 (20.1%) | loss: 3.505190 | lrm: 1.00 | dt: 222ms | tok/sec: 589,554 | mfu: 12.6% | epoch: 1 | remaining: 240s    
step 00282 (20.1%) | loss: 3.502814 | lrm: 1.00 | dt: 222ms | tok/sec: 590,891 | mfu: 12.6% | epoch: 1 | remaining: 239s    
step 00283 (20.2%) | loss: 3.500150 | lrm: 1.00 | dt: 222ms | tok/sec: 589,230 | mfu: 12.6% | epoch: 1 | remaining: 239s    
step 00284 (20.3%) | loss: 3.491769 | lrm: 1.00 | dt: 224ms | tok/sec: 586,064 | mfu: 12.5% | epoch: 1 | remaining: 239s    
step 00285 (20.4%) | loss: 3.493103 | lrm: 1.00 | dt: 223ms | tok/sec: 588,509 | mfu: 12.5% | epoch: 1 | remaining: 239s    
step 00286 (20.4%) | loss: 3.504577 | lrm: 1.00 | dt: 223ms | tok/sec: 588,872 | mfu: 12.5% | epoch: 1 | remaining: 238s    
step 00287 (20.5%) | loss: 3.501213 | lrm: 1.00 | dt: 222ms | tok/sec: 589,312 | mfu: 12.6% | epoch: 1 | remaining: 238s    
step 00288 (20.6%) | loss: 3.486841 | lrm: 1.00 | dt: 223ms | tok/sec: 587,583 | mfu: 12.5% | epoch: 1 | remaining: 238s    
step 00289 (20.6%) | loss: 3.483244 | lrm: 1.00 | dt: 223ms | tok/sec: 588,138 | mfu: 12.5% | epoch: 1 | remaining: 238s    
step 00290 (20.7%) | loss: 3.480552 | lrm: 1.00 | dt: 222ms | tok/sec: 589,445 | mfu: 12.6% | epoch: 1 | remaining: 238s    
step 00291 (20.8%) | loss: 3.480854 | lrm: 1.00 | dt: 223ms | tok/sec: 587,284 | mfu: 12.5% | epoch: 1 | remaining: 237s    
step 00292 (20.9%) | loss: 3.486798 | lrm: 1.00 | dt: 223ms | tok/sec: 587,997 | mfu: 12.5% | epoch: 1 | remaining: 237s    
step 00293 (20.9%) | loss: 3.490114 | lrm: 1.00 | dt: 224ms | tok/sec: 585,508 | mfu: 12.5% | epoch: 1 | remaining: 237s    
step 00294 (21.0%) | loss: 3.479908 | lrm: 1.00 | dt: 225ms | tok/sec: 583,450 | mfu: 12.4% | epoch: 1 | remaining: 237s    
step 00295 (21.1%) | loss: 3.477744 | lrm: 1.00 | dt: 225ms | tok/sec: 582,086 | mfu: 12.4% | epoch: 1 | remaining: 236s    
step 00296 (21.2%) | loss: 3.478843 | lrm: 1.00 | dt: 224ms | tok/sec: 586,404 | mfu: 12.5% | epoch: 1 | remaining: 236s    
step 00297 (21.2%) | loss: 3.481436 | lrm: 1.00 | dt: 223ms | tok/sec: 588,996 | mfu: 12.5% | epoch: 1 | remaining: 236s    
step 00298 (21.3%) | loss: 3.476344 | lrm: 1.00 | dt: 223ms | tok/sec: 587,537 | mfu: 12.5% | epoch: 1 | remaining: 236s    
step 00299 (21.4%) | loss: 3.475120 | lrm: 1.00 | dt: 224ms | tok/sec: 584,895 | mfu: 12.5% | epoch: 1 | remaining: 236s    
step 00300 (21.5%) | loss: 3.473530 | lrm: 1.00 | dt: 224ms | tok/sec: 586,234 | mfu: 12.5% | epoch: 1 | remaining: 235s    
step 00301 (21.5%) | loss: 3.474890 | lrm: 1.00 | dt: 223ms | tok/sec: 586,933 | mfu: 12.5% | epoch: 1 | remaining: 235s    
step 00302 (21.6%) | loss: 3.477168 | lrm: 1.00 | dt: 222ms | tok/sec: 589,557 | mfu: 12.6% | epoch: 1 | remaining: 235s    
step 00303 (21.7%) | loss: 3.477872 | lrm: 1.00 | dt: 222ms | tok/sec: 589,170 | mfu: 12.5% | epoch: 1 | remaining: 235s    
step 00304 (21.8%) | loss: 3.479961 | lrm: 1.00 | dt: 222ms | tok/sec: 589,584 | mfu: 12.6% | epoch: 1 | remaining: 234s    
step 00305 (21.8%) | loss: 3.475888 | lrm: 1.00 | dt: 223ms | tok/sec: 586,731 | mfu: 12.5% | epoch: 1 | remaining: 234s    
step 00306 (21.9%) | loss: 3.478702 | lrm: 1.00 | dt: 223ms | tok/sec: 587,991 | mfu: 12.5% | epoch: 1 | remaining: 234s    
step 00307 (22.0%) | loss: 3.476657 | lrm: 1.00 | dt: 223ms | tok/sec: 587,094 | mfu: 12.5% | epoch: 1 | remaining: 234s    
step 00308 (22.1%) | loss: 3.474489 | lrm: 1.00 | dt: 223ms | tok/sec: 588,415 | mfu: 12.5% | epoch: 1 | remaining: 234s    
step 00309 (22.1%) | loss: 3.479579 | lrm: 1.00 | dt: 223ms | tok/sec: 586,473 | mfu: 12.5% | epoch: 1 | remaining: 233s    
step 00310 (22.2%) | loss: 3.483663 | lrm: 1.00 | dt: 224ms | tok/sec: 584,812 | mfu: 12.5% | epoch: 1 | remaining: 233s    
step 00311 (22.3%) | loss: 3.486534 | lrm: 1.00 | dt: 224ms | tok/sec: 585,230 | mfu: 12.5% | epoch: 1 | remaining: 233s    
step 00312 (22.4%) | loss: 3.485061 | lrm: 1.00 | dt: 224ms | tok/sec: 584,343 | mfu: 12.4% | epoch: 1 | remaining: 233s    
step 00313 (22.4%) | loss: 3.492065 | lrm: 1.00 | dt: 225ms | tok/sec: 583,546 | mfu: 12.4% | epoch: 1 | remaining: 232s    
step 00314 (22.5%) | loss: 3.485332 | lrm: 1.00 | dt: 224ms | tok/sec: 586,227 | mfu: 12.5% | epoch: 1 | remaining: 232s    
step 00315 (22.6%) | loss: 3.477841 | lrm: 1.00 | dt: 223ms | tok/sec: 588,831 | mfu: 12.5% | epoch: 1 | remaining: 232s    
step 00316 (22.7%) | loss: 3.471409 | lrm: 1.00 | dt: 222ms | tok/sec: 589,518 | mfu: 12.6% | epoch: 1 | remaining: 232s    
step 00317 (22.7%) | loss: 3.469656 | lrm: 1.00 | dt: 224ms | tok/sec: 585,722 | mfu: 12.5% | epoch: 1 | remaining: 232s    
step 00318 (22.8%) | loss: 3.461793 | lrm: 1.00 | dt: 223ms | tok/sec: 588,439 | mfu: 12.5% | epoch: 1 | remaining: 231s    
step 00319 (22.9%) | loss: 3.465440 | lrm: 1.00 | dt: 222ms | tok/sec: 589,533 | mfu: 12.6% | epoch: 1 | remaining: 231s    
step 00320 (23.0%) | loss: 3.463333 | lrm: 1.00 | dt: 223ms | tok/sec: 587,938 | mfu: 12.5% | epoch: 1 | remaining: 231s    
step 00321 (23.0%) | loss: 3.461658 | lrm: 1.00 | dt: 223ms | tok/sec: 587,239 | mfu: 12.5% | epoch: 1 | remaining: 231s    
step 00322 (23.1%) | loss: 3.457721 | lrm: 1.00 | dt: 223ms | tok/sec: 588,623 | mfu: 12.5% | epoch: 1 | remaining: 230s    
step 00323 (23.2%) | loss: 3.457285 | lrm: 1.00 | dt: 223ms | tok/sec: 587,776 | mfu: 12.5% | epoch: 1 | remaining: 230s    
step 00324 (23.3%) | loss: 3.460742 | lrm: 1.00 | dt: 224ms | tok/sec: 585,338 | mfu: 12.5% | epoch: 1 | remaining: 230s    
step 00325 (23.3%) | loss: 3.455620 | lrm: 1.00 | dt: 223ms | tok/sec: 588,212 | mfu: 12.5% | epoch: 1 | remaining: 230s    
step 00326 (23.4%) | loss: 3.457012 | lrm: 1.00 | dt: 225ms | tok/sec: 583,636 | mfu: 12.4% | epoch: 1 | remaining: 230s    
step 00327 (23.5%) | loss: 3.448841 | lrm: 1.00 | dt: 224ms | tok/sec: 585,559 | mfu: 12.5% | epoch: 1 | remaining: 229s    
step 00328 (23.6%) | loss: 3.449336 | lrm: 1.00 | dt: 225ms | tok/sec: 582,208 | mfu: 12.4% | epoch: 1 | remaining: 229s    
step 00329 (23.6%) | loss: 3.453147 | lrm: 1.00 | dt: 223ms | tok/sec: 587,993 | mfu: 12.5% | epoch: 1 | remaining: 229s    
step 00330 (23.7%) | loss: 3.454707 | lrm: 1.00 | dt: 224ms | tok/sec: 584,973 | mfu: 12.5% | epoch: 1 | remaining: 229s    
step 00331 (23.8%) | loss: 3.449012 | lrm: 1.00 | dt: 224ms | tok/sec: 585,609 | mfu: 12.5% | epoch: 1 | remaining: 228s    
step 00332 (23.9%) | loss: 3.453836 | lrm: 1.00 | dt: 222ms | tok/sec: 589,311 | mfu: 12.6% | epoch: 1 | remaining: 228s    
step 00333 (23.9%) | loss: 3.452084 | lrm: 1.00 | dt: 223ms | tok/sec: 588,101 | mfu: 12.5% | epoch: 1 | remaining: 228s    
step 00334 (24.0%) | loss: 3.452897 | lrm: 1.00 | dt: 222ms | tok/sec: 591,113 | mfu: 12.6% | epoch: 1 | remaining: 228s    
step 00335 (24.1%) | loss: 3.448782 | lrm: 1.00 | dt: 223ms | tok/sec: 588,159 | mfu: 12.5% | epoch: 1 | remaining: 228s    
step 00336 (24.1%) | loss: 3.445406 | lrm: 1.00 | dt: 223ms | tok/sec: 588,891 | mfu: 12.5% | epoch: 1 | remaining: 227s    
step 00337 (24.2%) | loss: 3.445129 | lrm: 1.00 | dt: 223ms | tok/sec: 588,270 | mfu: 12.5% | epoch: 1 | remaining: 227s    
step 00338 (24.3%) | loss: 3.448491 | lrm: 1.00 | dt: 223ms | tok/sec: 588,054 | mfu: 12.5% | epoch: 1 | remaining: 227s    
step 00339 (24.4%) | loss: 3.443355 | lrm: 1.00 | dt: 222ms | tok/sec: 589,116 | mfu: 12.5% | epoch: 1 | remaining: 227s    
step 00340 (24.4%) | loss: 3.438556 | lrm: 1.00 | dt: 223ms | tok/sec: 588,449 | mfu: 12.5% | epoch: 1 | remaining: 226s    
